time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent
2015-01-01,K02000001,United Kingdom,,81.258259,,,910.0,1618,56.24227441285537
2015-02-01,K02000001,United Kingdom,,81.413747,0.191351,,912.0,1620,56.2962962962963
2015-03-01,K02000001,United Kingdom,,81.663685,0.306997,,915.0,1622,56.4118372379778
2015-04-01,K02000001,United Kingdom,,81.990506,0.400204,,918.0,1613,56.91258524488531
2015-05-01,K02000001,United Kingdom,,82.343646,0.430708,,922.0,1616,57.05445544554455
2015-06-01,K02000001,United Kingdom,,82.498421,0.187963,,924.0,1618,57.10754017305315
2015-07-01,K02000001,United Kingdom,,82.668782,0.206502,,926.0,1617,57.266542980828696
2015-08-01,K02000001,United Kingdom,,82.989885,0.388422,,930.0,1620,57.407407407407405
2015-09-01,K02000001,United Kingdom,,83.297327,0.370456,,933.0,1620,57.592592592592595
2015-10-01,K02000001,United Kingdom,,83.419253,0.146374,,935.0,1625,57.53846153846154
2015-11-01,K02000001,United Kingdom,,83.591261,0.206198,,936.0,1635,57.247706422018354
2015-12-01,K02000001,United Kingdom,,83.781602,0.227704,,939.0,1629,57.6427255985267
2016-01-01,K02000001,United Kingdom,,83.977325,0.233611,3.346202,941.0,1640,57.3780487804878
2016-02-01,K02000001,United Kingdom,,84.129586,0.181312,3.335847,942.0,1643,57.33414485696896
2016-03-01,K02000001,United Kingdom,,84.452219,0.383496,3.414656,946.0,1646,57.4726609963548
2016-04-01,K02000001,United Kingdom,,84.668955,0.256638,3.266779,949.0,1651,57.48031496062992
2016-05-01,K02000001,United Kingdom,,84.941625,0.322043,3.155045,952.0,1655,57.522658610271904
2016-06-01,K02000001,United Kingdom,,85.184903,0.286406,3.256404,954.0,1656,57.608695652173914
2016-07-01,K02000001,United Kingdom,,85.510449,0.382164,3.437412,958.0,1660,57.71084337349398
2016-08-01,K02000001,United Kingdom,,85.753805,0.284592,3.330429,961.0,1661,57.85671282360024
2016-09-01,K02000001,United Kingdom,,86.003639,0.291339,3.248978,963.0,1664,57.87259615384615
2016-10-01,K02000001,United Kingdom,,86.200069,0.228398,3.333543,966.0,1669,57.878969442780104
2016-11-01,K02000001,United Kingdom,,86.430171,0.266939,3.39618,968.0,1668,58.033573141486805
2016-12-01,K02000001,United Kingdom,,86.61792,0.217226,3.385371,970.0,1671,58.049072411729504
2017-01-01,K02000001,United Kingdom,,86.787575,0.195865,3.346439,972.0,1672,58.133971291866025
2017-02-01,K02000001,United Kingdom,,86.85995,0.083393,3.245427,973.0,1678,57.985697258641245
2017-03-01,K02000001,United Kingdom,,87.006839,0.169111,3.02493,975.0,1684,57.8978622327791
2017-04-01,K02000001,United Kingdom,,87.201309,0.223511,2.990889,977.0,1690,57.81065088757396
2017-05-01,K02000001,United Kingdom,,87.193398,-0.009072,2.650965,977.0,1691,57.776463630987585
2017-06-01,K02000001,United Kingdom,,87.369665,0.202157,2.56473,979.0,1692,57.86052009456265
2017-07-01,K02000001,United Kingdom,,87.625411,0.292717,2.473338,982.0,1698,57.83274440518257
2017-08-01,K02000001,United Kingdom,,87.667564,0.048106,2.231691,982.0,1700,57.76470588235294
2017-09-01,K02000001,United Kingdom,,87.639008,-0.032573,1.901512,982.0,1705,57.59530791788856
2017-10-01,K02000001,United Kingdom,,87.755129,0.132498,1.804012,983.0,1711,57.451782583284626
2017-11-01,K02000001,United Kingdom,,87.840427,0.0972,1.631671,984.0,1716,57.34265734265735
2017-12-01,K02000001,United Kingdom,,87.907656,0.076536,1.488994,985.0,1721,57.234166182452064
2018-01-01,K02000001,United Kingdom,,87.812078,-0.108725,1.180473,984.0,1726,57.01042873696408
2018-02-01,K02000001,United Kingdom,,87.980532,0.191834,1.290102,986.0,1728,57.06018518518518
2018-03-01,K02000001,United Kingdom,,87.88094,-0.113198,1.004635,984.0,1728,56.94444444444444
2018-04-01,K02000001,United Kingdom,,87.878594,-0.002669,0.776691,984.0,1732,56.812933025404156
2018-05-01,K02000001,United Kingdom,,87.895009,0.018679,0.804661,985.0,1747,56.38236977676016
2018-06-01,K02000001,United Kingdom,,87.959517,0.073393,0.675122,985.0,1754,56.157354618015965
2018-07-01,K02000001,United Kingdom,,88.130971,0.194923,0.576955,987.0,1760,56.07954545454545
2018-08-01,K02000001,United Kingdom,,88.297483,0.188937,0.718531,989.0,1776,55.68693693693694
2018-09-01,K02000001,United Kingdom,,88.414662,0.13271,0.885056,990.0,1767,56.02716468590832
2018-10-01,K02000001,United Kingdom,,88.607436,0.218034,0.971234,993.0,1772,56.03837471783296
2018-11-01,K02000001,United Kingdom,,88.807388,0.22566,1.100816,995.0,1777,55.993247045582436
2018-12-01,K02000001,United Kingdom,,88.984734,0.199697,1.225238,997.0,1779,56.04272062956718
2019-01-01,K02000001,United Kingdom,,89.038448,0.060363,1.396584,997.0,1788,55.76062639821029
2019-02-01,K02000001,United Kingdom,,89.218518,0.202239,1.407114,999.0,1791,55.778894472361806
2019-03-01,K02000001,United Kingdom,,89.252143,0.037688,1.560296,1000.0,1803,55.46311702717692
2019-04-01,K02000001,United Kingdom,,89.304967,0.059185,1.623117,1000.0,1808,55.309734513274336
2019-05-01,K02000001,United Kingdom,,89.715965,0.460219,2.07174,1005.0,1810,55.52486187845304
2019-06-01,K02000001,United Kingdom,,89.727281,0.012613,2.009746,1005.0,1815,55.371900826446286
2019-07-01,K02000001,United Kingdom,,89.840464,0.126141,1.939719,1006.0,1821,55.24437122460186
2019-08-01,K02000001,United Kingdom,,90.043515,0.226013,1.977442,1009.0,1826,55.25739320920044
2019-09-01,K02000001,United Kingdom,,90.331088,0.319371,2.167543,1012.0,1827,55.39135194307608
2019-10-01,K02000001,United Kingdom,,90.524505,0.21412,2.163553,1014.0,1830,55.40983606557377
2019-11-01,K02000001,United Kingdom,,90.70459,0.198936,2.136312,1016.0,1835,55.36784741144414
2019-12-01,K02000001,United Kingdom,,90.846478,0.156428,2.092207,1018.0,1845,55.17615176151761
2020-01-01,K02000001,United Kingdom,,90.969659,0.135593,2.168964,1019.0,1849,55.11087074094105
2020-02-01,K02000001,United Kingdom,,91.139006,0.186157,2.152566,1021.0,1863,54.8040794417606
2020-03-01,K02000001,United Kingdom,,91.246541,0.11799,2.234566,1022.0,1846,55.362946912242684
2020-04-01,K02000001,United Kingdom,,91.196818,-0.054493,2.118416,1022.0,1794,56.96767001114827
2020-05-01,K02000001,United Kingdom,,91.335181,0.151719,1.804825,1023.0,1801,56.80177679067185
2020-06-01,K02000001,United Kingdom,,91.373566,0.042027,1.834765,1024.0,1829,55.98687807545106
2020-07-01,K02000001,United Kingdom,,91.508445,0.147613,1.856604,1025.0,1859,55.137170521785904
2020-08-01,K02000001,United Kingdom,,91.580071,0.078273,1.70646,1026.0,1895,54.14248021108179
2020-09-01,K02000001,United Kingdom,,91.695251,0.125769,1.510181,1027.0,1906,53.88247639034628
2020-10-01,K02000001,United Kingdom,,91.837746,0.155401,1.450702,1029.0,1915,53.73368146214099
2020-11-01,K02000001,United Kingdom,,91.85824,0.022316,1.271876,1029.0,1925,53.45454545454545
2020-12-01,K02000001,United Kingdom,,91.900836,0.046372,1.160594,1030.0,1928,53.42323651452282
2021-01-01,K02000001,United Kingdom,,91.977806,0.083753,1.108223,1030.0,1935,53.229974160206716
2021-02-01,K02000001,United Kingdom,,92.134827,0.170716,1.09264,1032.0,1944,53.086419753086425
2021-03-01,K02000001,United Kingdom,,92.256374,0.131924,1.106709,1034.0,1949,53.0528476141611
2021-04-01,K02000001,United Kingdom,,92.234528,-0.023681,1.13788,1033.0,1959,52.73098519652885
2021-05-01,K02000001,United Kingdom,,92.283222,0.052794,1.03798,1034.0,1968,52.540650406504064
2021-06-01,K02000001,United Kingdom,,92.476284,0.209206,1.206824,1036.0,1975,52.45569620253164
2021-07-01,K02000001,United Kingdom,,92.542902,0.072037,1.130449,1037.0,1984,52.26814516129033
2021-08-01,K02000001,United Kingdom,,92.788297,0.265169,1.319311,1039.0,1999,51.975987993996995
2021-09-01,K02000001,United Kingdom,,93.037675,0.26876,1.464006,1042.0,2010,51.840796019900495
2021-10-01,K02000001,United Kingdom,,93.378999,0.366867,1.678235,1046.0,2019,51.807825656265486
2021-11-01,K02000001,United Kingdom,,93.680494,0.322873,1.983768,1049.0,2023,51.8536826495304
2021-12-01,K02000001,United Kingdom,,94.157871,0.50958,2.455945,1055.0,2035,51.842751842751845
2022-01-01,K02000001,United Kingdom,,94.499636,0.36297,2.741781,1059.0,2052,51.60818713450293
2022-02-01,K02000001,United Kingdom,,94.886579,0.409465,2.986658,1063.0,2055,51.727493917274934
2022-03-01,K02000001,United Kingdom,,95.198512,0.328744,3.189089,1066.0,2072,51.44787644787645
2022-04-01,K02000001,United Kingdom,,95.587045,0.408129,3.634775,1071.0,2072,51.689189189189186
2022-05-01,K02000001,United Kingdom,,95.933028,0.361956,3.955006,1075.0,2088,51.484674329501914
2022-06-01,K02000001,United Kingdom,,96.291741,0.37392,4.125877,1079.0,2102,51.33206470028544
2022-07-01,K02000001,United Kingdom,,96.743355,0.469006,4.538926,1084.0,2110,51.37440758293839
2022-08-01,K02000001,United Kingdom,,97.22711,0.500039,4.783807,1089.0,2124,51.271186440677965
2022-09-01,K02000001,United Kingdom,,97.813486,0.603099,5.133201,1096.0,2148,51.02420856610801
2022-10-01,K02000001,United Kingdom,,98.221458,0.417092,5.185812,1100.0,2161,50.90236001850995
2022-11-01,K02000001,United Kingdom,,98.850321,0.64025,5.518574,1107.0,2199,50.34106412005457
2022-12-01,K02000001,United Kingdom,,99.419081,0.575375,5.587648,1114.0,2189,50.89081772498858
2023-01-01,K02000001,United Kingdom,,100.0,0.584313,5.820514,1120.0,2200,50.90909090909091
2023-02-01,K02000001,United Kingdom,,100.556028,0.556028,5.974975,1126.0,2208,50.9963768115942
2023-03-01,K02000001,United Kingdom,,101.118563,0.559424,6.218637,1133.0,2210,51.26696832579185
2023-04-01,K02000001,United Kingdom,,101.927561,0.800049,6.633237,1142.0,2231,51.18780815777678
2023-05-01,K02000001,United Kingdom,,102.807642,0.863438,7.166055,1152.0,2251,51.17725455353176
2023-06-01,K02000001,United Kingdom,,103.600843,0.771539,7.59058,1161.0,2298,50.52219321148825
2023-07-01,K02000001,United Kingdom,,104.345793,0.719058,7.858357,1169.0,2277,51.339481774264385
2023-08-01,K02000001,United Kingdom,,105.072073,0.696032,8.068699,1177.0,2280,51.622807017543856
2023-09-01,K02000001,United Kingdom,,105.750684,0.645853,8.114626,1185.0,2275,52.087912087912095
2023-10-01,K02000001,United Kingdom,,106.477532,0.687322,8.405571,1193.0,2292,52.05061082024432
2023-11-01,K02000001,United Kingdom,,107.105882,0.590124,8.351577,1200.0,2333,51.43591941705958
2023-12-01,K02000001,United Kingdom,,107.756836,0.607767,8.386474,1207.0,2328,51.84707903780069
2024-01-01,K02000001,United Kingdom,,108.542519,0.729126,8.542519,1216.0,2333,52.12173167595371
2024-02-01,K02000001,United Kingdom,,109.522464,0.902821,8.916855,1227.0,2344,52.346416382252556
2024-03-01,K02000001,United Kingdom,,110.329658,0.737013,9.109203,1236.0,2353,52.52868678283043
2024-04-01,K02000001,United Kingdom,,110.995848,0.603818,8.896796,1243.0,2366,52.535925612848686
2024-05-01,K02000001,United Kingdom,,111.726168,0.65797,8.674964,1252.0,2377,52.67143458140513
2024-06-01,K02000001,United Kingdom,,112.469206,0.665052,8.560126,1260.0,2389,52.741732942653826
2024-07-01,K02000001,United Kingdom,,113.214499,0.662665,8.499342,1268.0,2395,52.94363256784968
2024-08-01,K02000001,United Kingdom,,113.853938,0.564802,8.357943,1275.0,2411,52.88262131895479
2024-09-01,K02000001,United Kingdom,,114.624356,0.676673,8.391125,1284.0,2412,53.233830845771145
2024-10-01,K02000001,United Kingdom,,115.617626,0.866543,8.584058,1295.0,2465,52.53549695740365
2024-11-01,K02000001,United Kingdom,,116.788963,1.013113,9.040662,1308.0,2479,52.7632109721662
2024-12-01,K02000001,United Kingdom,,117.431992,0.550591,8.978693,1316.0,2459,53.51769011793412
2025-01-01,K02000001,United Kingdom,,117.947526,0.439006,8.664814,1321.0,2468,53.525121555915725
2025-02-01,K02000001,United Kingdom,,118.418196,0.39905,8.12229,1327.0,2479,53.52964905203711
2025-03-01,K02000001,United Kingdom,,118.870338,0.381818,7.741055,1332.0,2490,53.493975903614455
2025-04-01,K02000001,United Kingdom,,119.161532,0.244968,7.356747,1335.0,2503,53.33599680383539
2025-05-01,K02000001,United Kingdom,,119.554228,0.329549,7.006469,1339.0,2511,53.325368379131824
2025-06-01,K02000001,United Kingdom,,119.952751,0.333341,6.653862,1344.0,2523,53.269916765755056
2025-07-01,K02000001,United Kingdom,,119.920045,-0.027265,5.922868,1343.0,2534,52.99921073401737
2025-08-01,K02000001,United Kingdom,,120.341589,0.351521,5.698223,1348.0,2568,52.49221183800623
2025-09-01,K02000001,United Kingdom,,120.892979,0.458188,5.46884,1354.0,2548,53.13971742543171
2025-10-01,K02000001,United Kingdom,,121.368049,0.392968,4.973657,1360.0,2551,53.31242649941199
2025-11-01,K02000001,United Kingdom,,121.899471,0.437859,4.375848,1366.0,2553,53.50567959263611
2025-12-01,K02000001,United Kingdom,,122.070064,0.139945,3.949581,1367.0,2562,53.35675253708041
2026-01-01,K02000001,United Kingdom,,122.06582,-0.003476,3.491633,1367.0,2580,52.98449612403101
2026-02-01,K02000001,United Kingdom,,122.624017,0.457292,3.551668,1374.0,2598,52.88683602771363
2026-03-01,K02000001,United Kingdom,,122.927094,0.247159,3.412757,1377.0,2608,52.79907975460123
2026-04-01,K02000001,United Kingdom,,123.288232,0.293782,3.463114,1381.0,2624,52.6295731707317
2026-05-01,K02000001,United Kingdom,,123.486612,0.160907,3.289205,1383.0,2626,52.66565118050267
2015-01-01,W92000004,Wales,,82.173314,,,541.0,1524,35.498687664041995
2015-02-01,W92000004,Wales,,82.517554,0.418919,,544.0,1519,35.81303489137591
2015-03-01,W92000004,Wales,,82.598976,0.098673,,544.0,1520,35.78947368421053
2015-04-01,W92000004,Wales,,82.759067,0.193817,,545.0,1516,35.949868073878626
2015-05-01,W92000004,Wales,,82.831908,0.088016,,546.0,1514,36.06340819022457
2015-06-01,W92000004,Wales,,82.976821,0.174948,,547.0,1522,35.939553219448094
2015-07-01,W92000004,Wales,,83.020226,0.052309,,547.0,1519,36.01053324555629
2015-08-01,W92000004,Wales,,82.805486,-0.258659,,545.0,1519,35.8788676761027
2015-09-01,W92000004,Wales,,82.757935,-0.057425,,545.0,1517,35.92617007251154
2015-10-01,W92000004,Wales,,82.876935,0.143792,,546.0,1521,35.8974358974359
2015-11-01,W92000004,Wales,,83.089216,0.25614,,547.0,1530,35.751633986928105
2015-12-01,W92000004,Wales,,83.076121,-0.01576,,547.0,1527,35.8218729535036
2016-01-01,W92000004,Wales,,83.189187,0.1361,1.236256,548.0,1532,35.77023498694517
2016-02-01,W92000004,Wales,,83.215289,0.031377,0.84556,548.0,1533,35.74690150032615
2016-03-01,W92000004,Wales,,83.283795,0.082323,0.829089,549.0,1540,35.649350649350644
2016-04-01,W92000004,Wales,,83.285288,0.001793,0.635847,549.0,1543,35.5800388852884
2016-05-01,W92000004,Wales,,83.203753,-0.097899,0.448915,548.0,1555,35.241157556270096
2016-06-01,W92000004,Wales,,83.241305,0.045133,0.318744,548.0,1549,35.37766300839251
2016-07-01,W92000004,Wales,,83.285052,0.052555,0.31899,549.0,1550,35.41935483870968
2016-08-01,W92000004,Wales,,83.576669,0.350144,0.931319,551.0,1553,35.479716677398585
2016-09-01,W92000004,Wales,,83.912724,0.402091,1.395381,553.0,1556,35.53984575835475
2016-10-01,W92000004,Wales,,83.989202,0.09114,1.342071,553.0,1560,35.44871794871795
2016-11-01,W92000004,Wales,,84.114606,0.14931,1.234083,554.0,1560,35.51282051282051
2016-12-01,W92000004,Wales,,84.199283,0.100669,1.351968,555.0,1566,35.440613026819925
2017-01-01,W92000004,Wales,,84.425677,0.268879,1.48636,556.0,1567,35.48181238034461
2017-02-01,W92000004,Wales,,84.605909,0.21348,1.671111,557.0,1574,35.38754764930114
2017-03-01,W92000004,Wales,,84.666859,0.07204,1.660664,558.0,1580,35.31645569620253
2017-04-01,W92000004,Wales,,84.689899,0.027212,1.686505,558.0,1586,35.182849936948294
2017-05-01,W92000004,Wales,,84.855246,0.195239,1.984879,559.0,1586,35.24590163934426
2017-06-01,W92000004,Wales,,85.4051,0.647991,2.599426,563.0,1587,35.475740390674225
2017-07-01,W92000004,Wales,,85.708295,0.355008,2.909578,565.0,1594,35.445420326223335
2017-08-01,W92000004,Wales,,85.81484,0.12431,2.677985,565.0,1596,35.40100250626567
2017-09-01,W92000004,Wales,,85.979294,0.191639,2.462762,566.0,1600,35.375
2017-10-01,W92000004,Wales,,86.083239,0.120895,2.493223,567.0,1602,35.39325842696629
2017-11-01,W92000004,Wales,,86.161846,0.091315,2.433871,568.0,1604,35.41147132169576
2017-12-01,W92000004,Wales,,86.395468,0.271142,2.608317,569.0,1611,35.31967721911856
2018-01-01,W92000004,Wales,,86.213654,-0.210443,2.117812,568.0,1617,35.126777983920846
2018-02-01,W92000004,Wales,,86.174047,-0.045941,1.853461,568.0,1622,35.01849568434032
2018-03-01,W92000004,Wales,,86.504956,0.384002,2.170976,570.0,1616,35.27227722772277
2018-04-01,W92000004,Wales,,86.66623,0.186432,2.333609,571.0,1620,35.24691358024691
2018-05-01,W92000004,Wales,,86.897617,0.266987,2.406888,572.0,1630,35.0920245398773
2018-06-01,W92000004,Wales,,86.950647,0.061026,1.809666,573.0,1645,34.83282674772036
2018-07-01,W92000004,Wales,,87.113168,0.186912,1.639133,574.0,1647,34.85124468731026
2018-08-01,W92000004,Wales,,87.269057,0.17895,1.694599,575.0,1651,34.82737734706239
2018-09-01,W92000004,Wales,,87.480022,0.241741,1.745452,576.0,1650,34.909090909090914
2018-10-01,W92000004,Wales,,87.505381,0.028989,1.652054,576.0,1664,34.61538461538461
2018-11-01,W92000004,Wales,,87.611627,0.121416,1.682624,577.0,1681,34.32480666270077
2018-12-01,W92000004,Wales,,87.964826,0.403142,1.816482,579.0,1667,34.73305338932214
2019-01-01,W92000004,Wales,,88.082801,0.134116,2.16804,580.0,1672,34.688995215311
2019-02-01,W92000004,Wales,,88.166175,0.094654,2.31175,581.0,1676,34.665871121718375
2019-03-01,W92000004,Wales,,88.296595,0.147926,2.07114,582.0,1692,34.39716312056738
2019-04-01,W92000004,Wales,,88.587421,0.329374,2.216771,584.0,1696,34.43396226415094
2019-05-01,W92000004,Wales,,88.537381,-0.056487,1.887007,583.0,1686,34.57888493475682
2019-06-01,W92000004,Wales,,88.696274,0.179465,2.007607,584.0,1702,34.312573443008226
2019-07-01,W92000004,Wales,,88.614249,-0.092479,1.723138,584.0,1707,34.212067955477444
2019-08-01,W92000004,Wales,,88.83923,0.253888,1.799232,585.0,1704,34.33098591549296
2019-09-01,W92000004,Wales,,89.470395,0.710458,2.275232,589.0,1709,34.46459918080749
2019-10-01,W92000004,Wales,,89.511697,0.046162,2.292791,590.0,1711,34.48275862068966
2019-11-01,W92000004,Wales,,89.808401,0.33147,2.5074,592.0,1716,34.4988344988345
2019-12-01,W92000004,Wales,,89.940846,0.147476,2.246376,592.0,1726,34.29895712630359
2020-01-01,W92000004,Wales,,89.976126,0.039225,2.149483,593.0,1727,34.33700057903879
2020-02-01,W92000004,Wales,,90.078805,0.114119,2.169348,593.0,1744,34.00229357798165
2020-03-01,W92000004,Wales,,90.099542,0.023021,2.041921,594.0,1732,34.29561200923787
2020-04-01,W92000004,Wales,,90.162824,0.070236,1.77836,594.0,1685,35.25222551928783
2020-05-01,W92000004,Wales,,90.540861,0.419283,2.262864,596.0,1690,35.26627218934911
2020-06-01,W92000004,Wales,,90.745337,0.225838,2.310201,598.0,1734,34.48673587081891
2020-07-01,W92000004,Wales,,91.140978,0.43599,2.85138,600.0,1752,34.24657534246575
2020-08-01,W92000004,Wales,,91.124434,-0.018152,2.572291,600.0,1781,33.68893879842785
2020-09-01,W92000004,Wales,,90.943468,-0.198592,1.646436,599.0,1809,33.11221669430625
2020-10-01,W92000004,Wales,,91.008367,0.071362,1.672039,599.0,1812,33.05739514348786
2020-11-01,W92000004,Wales,,91.276162,0.294253,1.634325,601.0,1819,33.040131940626715
2020-12-01,W92000004,Wales,,91.455726,0.196727,1.684307,602.0,1815,33.16804407713499
2021-01-01,W92000004,Wales,,91.747897,0.319467,1.969157,604.0,1823,33.13219967087219
2021-02-01,W92000004,Wales,,91.84091,0.101379,1.956181,605.0,1828,33.096280087527354
2021-03-01,W92000004,Wales,,91.9569,0.126295,2.061451,606.0,1838,32.97062023939064
2021-04-01,W92000004,Wales,,92.011775,0.059674,2.050679,606.0,1851,32.739059967585085
2021-05-01,W92000004,Wales,,92.318242,0.333074,1.96307,608.0,1870,32.51336898395722
2021-06-01,W92000004,Wales,,92.565328,0.267646,2.005603,610.0,1865,32.707774798927616
2021-07-01,W92000004,Wales,,92.497849,-0.072899,1.488761,609.0,1878,32.42811501597444
2021-08-01,W92000004,Wales,,92.957637,0.497079,2.011758,612.0,1884,32.48407643312102
2021-09-01,W92000004,Wales,,93.024277,0.071688,2.288024,613.0,1883,32.554434413170476
2021-10-01,W92000004,Wales,,93.264709,0.258462,2.479269,614.0,1878,32.694355697550584
2021-11-01,W92000004,Wales,,93.818916,0.59423,2.785781,618.0,1883,32.81996813595327
2021-12-01,W92000004,Wales,,94.059998,0.256965,2.847576,620.0,1903,32.5801366263794
2022-01-01,W92000004,Wales,,94.323562,0.280209,2.807329,621.0,1928,32.20954356846473
2022-02-01,W92000004,Wales,,94.499992,0.187047,2.895313,622.0,1929,32.24468636599274
2022-03-01,W92000004,Wales,,94.545889,0.048568,2.815437,623.0,1951,31.93234238851871
2022-04-01,W92000004,Wales,,94.791822,0.260121,3.021404,624.0,1934,32.264736297828335
2022-05-01,W92000004,Wales,,95.427779,0.670898,3.36828,629.0,1966,31.99389623601221
2022-06-01,W92000004,Wales,,95.866767,0.460022,3.566604,631.0,2012,31.36182902584493
2022-07-01,W92000004,Wales,,96.253629,0.403541,4.060397,634.0,1976,32.08502024291498
2022-08-01,W92000004,Wales,,96.953906,0.727533,4.299022,639.0,1993,32.06221776216759
2022-09-01,W92000004,Wales,,97.816305,0.889494,5.151374,644.0,2021,31.865413161801087
2022-10-01,W92000004,Wales,,98.159567,0.350925,5.24835,647.0,2029,31.8876293740759
2022-11-01,W92000004,Wales,,98.815246,0.667972,5.325504,651.0,2093,31.103678929765888
2022-12-01,W92000004,Wales,,99.268745,0.458937,5.537686,654.0,2057,31.79387457462324
2023-01-01,W92000004,Wales,,100.0,0.736641,6.018049,659.0,2059,32.005828071879556
2023-02-01,W92000004,Wales,,100.642919,0.642919,6.500452,663.0,2072,31.998069498069498
2023-03-01,W92000004,Wales,,101.283057,0.636049,7.125819,667.0,2090,31.913875598086122
2023-04-01,W92000004,Wales,,102.45672,1.158795,8.086033,675.0,2104,32.08174904942966
2023-05-01,W92000004,Wales,,102.919954,0.452126,7.851147,678.0,2126,31.890874882408276
2023-06-01,W92000004,Wales,,104.283107,1.324479,8.779204,687.0,2161,31.79083757519667
2023-07-01,W92000004,Wales,,105.219867,0.898286,9.315221,693.0,2171,31.920773836941503
2023-08-01,W92000004,Wales,,105.346244,0.120108,8.656009,694.0,2141,32.4147594581971
2023-09-01,W92000004,Wales,,106.621396,1.210438,9.001659,702.0,2145,32.72727272727273
2023-10-01,W92000004,Wales,,107.77727,1.084092,9.798028,710.0,2167,32.76419012459621
2023-11-01,W92000004,Wales,,108.599348,0.762756,9.901409,715.0,2226,32.1203953279425
2023-12-01,W92000004,Wales,,108.77437,0.161163,9.575647,717.0,2198,32.620564149226574
2024-01-01,W92000004,Wales,,109.283392,0.467961,9.283392,720.0,2205,32.6530612244898
2024-02-01,W92000004,Wales,,109.811024,0.482811,9.109538,723.0,2221,32.55290409725349
2024-03-01,W92000004,Wales,,110.485426,0.614148,9.085793,728.0,2225,32.71910112359551
2024-04-01,W92000004,Wales,,110.975928,0.443952,8.314933,731.0,2245,32.56124721603563
2024-05-01,W92000004,Wales,,111.80356,0.745775,8.631568,736.0,2248,32.74021352313167
2024-06-01,W92000004,Wales,,112.726258,0.825286,8.096375,743.0,2264,32.81802120141343
2024-07-01,W92000004,Wales,,113.498453,0.685017,7.867892,748.0,2269,32.96606434552666
2024-08-01,W92000004,Wales,,114.199072,0.617294,8.403553,752.0,2275,33.05494505494506
2024-09-01,W92000004,Wales,,115.438741,1.085533,8.269771,760.0,2285,33.260393873085334
2024-10-01,W92000004,Wales,,116.318179,0.761822,7.924592,766.0,2328,32.90378006872852
2024-11-01,W92000004,Wales,,117.386095,0.918099,8.090976,773.0,2394,32.2890559732665
2024-12-01,W92000004,Wales,,118.011897,0.533115,8.492375,777.0,2340,33.205128205128204
2025-01-01,W92000004,Wales,,118.492532,0.407276,8.426843,781.0,2350,33.234042553191486
2025-02-01,W92000004,Wales,,119.185512,0.584831,8.536928,785.0,2356,33.31918505942275
2025-03-01,W92000004,Wales,,120.265871,0.906451,8.852249,792.0,2365,33.48837209302326
2025-04-01,W92000004,Wales,,120.681668,0.345732,8.745807,795.0,2370,33.54430379746836
2025-05-01,W92000004,Wales,,121.273431,0.49035,8.470099,799.0,2375,33.642105263157895
2025-06-01,W92000004,Wales,,122.021508,0.616852,8.245861,804.0,2391,33.626097867001256
2025-07-01,W92000004,Wales,,122.474619,0.371337,7.908624,807.0,2409,33.499377334993774
2025-08-01,W92000004,Wales,,123.057545,0.475957,7.757044,811.0,2449,33.11555737035525
2025-09-01,W92000004,Wales,,123.661831,0.491059,7.123336,815.0,2431,33.525298231180585
2025-10-01,W92000004,Wales,,124.059781,0.321805,6.655539,817.0,2427,33.662958384837246
2025-11-01,W92000004,Wales,,124.51401,0.366138,6.072198,820.0,2431,33.73097490744549
2025-12-01,W92000004,Wales,,124.741784,0.18293,5.702719,822.0,2449,33.56472029399755
2026-01-01,W92000004,Wales,,125.346465,0.484746,5.784275,826.0,2466,33.495539334955396
2026-02-01,W92000004,Wales,,125.721188,0.29895,5.483616,828.0,2481,33.37363966142684
2026-03-01,W92000004,Wales,,126.037839,0.251867,4.79934,830.0,2493,33.29322101885278
2026-04-01,W92000004,Wales,,126.569307,0.421673,4.878652,834.0,2497,33.40008009611534
2026-05-01,W92000004,Wales,,126.923564,0.279892,4.659003,836.0,2497,33.480176211453745
2015-01-01,S92000003,Scotland,,79.73243,,,673.0,1658,40.59107358262967
2015-02-01,S92000003,Scotland,,79.955374,0.279615,,675.0,1661,40.63816977724263
2015-03-01,S92000003,Scotland,,80.156833,0.251965,,676.0,1657,40.7966203983102
2015-04-01,S92000003,Scotland,,80.379222,0.277442,,678.0,1653,41.01633393829401
2015-05-01,S92000003,Scotland,,80.581666,0.251861,,680.0,1656,41.06280193236715
2015-06-01,S92000003,Scotland,,80.732459,0.187131,,681.0,1655,41.14803625377644
2015-07-01,S92000003,Scotland,,80.796342,0.079129,,682.0,1661,41.05960264900662
2015-08-01,S92000003,Scotland,,81.095191,0.369879,,684.0,1655,41.329305135951664
2015-09-01,S92000003,Scotland,,81.158009,0.077461,,685.0,1658,41.31483715319662
2015-10-01,S92000003,Scotland,,81.263827,0.130386,,686.0,1669,41.10245656081486
2015-11-01,S92000003,Scotland,,81.280596,0.020635,,686.0,1681,40.80904223676383
2015-12-01,S92000003,Scotland,,81.228854,-0.063658,,685.0,1675,40.8955223880597
2016-01-01,S92000003,Scotland,,81.37948,0.185434,2.065723,687.0,1679,40.91721262656343
2016-02-01,S92000003,Scotland,,81.411886,0.039821,1.821657,687.0,1680,40.89285714285714
