time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price
2019-11-01,E12000009,South West,,86.700808,0.272511,2.050469,888.0
2019-12-01,E12000009,South West,,86.860119,0.183748,1.980855,889.0
2020-01-01,E12000009,South West,,87.085679,0.259682,2.222189,892.0
2020-02-01,E12000009,South West,,87.226648,0.161873,2.1954,893.0
2020-03-01,E12000009,South West,,87.341041,0.131145,2.225874,894.0
2020-04-01,E12000009,South West,,87.347083,0.006918,2.083272,894.0
2020-05-01,E12000009,South West,,87.489777,0.163364,1.893001,896.0
2020-06-01,E12000009,South West,,87.66058,0.195227,2.056226,897.0
2020-07-01,E12000009,South West,,87.780629,0.136947,2.059615,899.0
2020-08-01,E12000009,South West,,88.088484,0.35071,2.327593,902.0
2020-09-01,E12000009,South West,,88.341746,0.287508,2.280152,904.0
2020-10-01,E12000009,South West,,88.739913,0.450711,2.630806,908.0
2020-11-01,E12000009,South West,,89.028245,0.324918,2.684446,911.0
2020-12-01,E12000009,South West,,89.321207,0.329067,2.833392,914.0
2021-01-01,E12000009,South West,,89.156174,-0.184764,2.377537,913.0
2021-02-01,E12000009,South West,,89.685803,0.594047,2.819271,918.0
2021-03-01,E12000009,South West,,90.244043,0.622439,3.323754,924.0
2021-04-01,E12000009,South West,,90.528848,0.315595,3.64267,927.0
2021-05-01,E12000009,South West,,90.755836,0.250735,3.733075,929.0
2021-06-01,E12000009,South West,,91.033813,0.306291,3.848061,932.0
2021-07-01,E12000009,South West,,91.471721,0.481039,4.204905,936.0
2021-08-01,E12000009,South West,,91.894313,0.461992,4.320461,941.0
2021-09-01,E12000009,South West,,92.349538,0.495379,4.536691,945.0
2021-10-01,E12000009,South West,,92.770578,0.45592,4.542111,950.0
2021-11-01,E12000009,South West,,93.059219,0.311134,4.527748,953.0
2021-12-01,E12000009,South West,,93.707176,0.696285,4.910334,959.0
2022-01-01,E12000009,South West,,94.141654,0.463655,5.591851,964.0
2022-02-01,E12000009,South West,,94.642508,0.532021,5.526744,969.0
2022-03-01,E12000009,South West,,94.97133,0.347436,5.238337,972.0
2022-04-01,E12000009,South West,,95.204495,0.245511,5.164814,975.0
2022-05-01,E12000009,South West,,95.894927,0.72521,5.662546,982.0
2022-06-01,E12000009,South West,,96.20511,0.323461,5.680633,985.0
2022-07-01,E12000009,South West,,96.546031,0.354369,5.547408,988.0
2022-08-01,E12000009,South West,,97.243125,0.722032,5.820612,995.0
2022-09-01,E12000009,South West,,97.923438,0.699601,6.035656,1002.0
2022-10-01,E12000009,South West,,98.350236,0.435848,6.014469,1007.0
2022-11-01,E12000009,South West,,98.679178,0.33446,6.039121,1010.0
2022-12-01,E12000009,South West,,99.247617,0.576047,5.912504,1016.0
2023-01-01,E12000009,South West,,100.0,0.758087,6.222905,1024.0
2023-02-01,E12000009,South West,,100.553307,0.553307,6.245396,1029.0
2023-03-01,E12000009,South West,,101.163446,0.606781,6.519985,1036.0
2023-04-01,E12000009,South West,,101.459636,0.292784,6.570217,1039.0
2023-05-01,E12000009,South West,,102.050671,0.582532,6.41926,1045.0
2023-06-01,E12000009,South West,,102.764874,0.699851,6.81852,1052.0
2023-07-01,E12000009,South West,,103.246904,0.469062,6.940599,1057.0
2023-08-01,E12000009,South West,,104.038556,0.766756,6.988084,1065.0
2023-09-01,E12000009,South West,,104.734158,0.6686,6.955147,1072.0
2023-10-01,E12000009,South West,,105.44337,0.677155,7.212118,1079.0
2023-11-01,E12000009,South West,,105.778779,0.318093,7.194629,1083.0
2023-12-01,E12000009,South West,,106.269082,0.463517,7.074694,1088.0
2024-01-01,E12000009,South West,,106.986294,0.674903,6.986294,1095.0
2024-02-01,E12000009,South West,,107.636557,0.6078,7.044273,1102.0
2024-03-01,E12000009,South West,,108.262727,0.581745,7.017635,1108.0
2024-04-01,E12000009,South West,,108.847961,0.540568,7.282033,1114.0
2024-05-01,E12000009,South West,,109.388097,0.49623,7.189983,1120.0
2024-06-01,E12000009,South West,,110.04539,0.600881,7.084635,1127.0
2024-07-01,E12000009,South West,,110.648423,0.547985,7.168756,1133.0
2024-08-01,E12000009,South West,,110.685325,0.033351,6.388755,1133.0
2024-09-01,E12000009,South West,,111.343669,0.59479,6.31075,1140.0
2024-10-01,E12000009,South West,,111.990354,0.580801,6.209004,1146.0
2024-11-01,E12000009,South West,,112.631738,0.572714,6.478577,1153.0
2024-12-01,E12000009,South West,,113.452515,0.728726,6.759665,1161.0
2025-01-01,E12000009,South West,,114.015778,0.496474,6.570452,1167.0
2025-02-01,E12000009,South West,,114.028602,0.011248,5.938545,1167.0
2025-03-01,E12000009,South West,,114.133907,0.092349,5.423084,1168.0
2025-04-01,E12000009,South West,,114.434505,0.263374,5.132429,1171.0
2025-05-01,E12000009,South West,,114.788223,0.309101,4.936667,1175.0
2025-06-01,E12000009,South West,,115.370967,0.507669,4.839436,1181.0
2025-07-01,E12000009,South West,,115.62251,0.21803,4.495398,1184.0
2025-08-01,E12000009,South West,,116.465746,0.729301,5.222392,1192.0
2025-09-01,E12000009,South West,,117.241309,0.665914,5.296789,1200.0
2025-10-01,E12000009,South West,,118.577422,1.139626,5.881817,1214.0
2025-11-01,E12000009,South West,,119.168817,0.498742,5.803941,1220.0
2025-12-01,E12000009,South West,,119.29275,0.103997,5.147735,1221.0
2026-01-01,E12000009,South West,,119.549199,0.214975,4.853206,1224.0
2026-02-01,E12000009,South West,,119.835148,0.23919,5.092184,1227.0
2026-03-01,E12000009,South West,,119.903642,0.057156,5.055233,1227.0
2026-04-01,E12000009,South West,,120.246606,0.286034,5.078976,1231.0
2026-05-01,E12000009,South West,,120.586719,0.282846,5.051473,1234.0
